episode,global_step,episodes_completed,reward,loss,epsilon,steps,slices,current_max_slices,attempts,rejected_slices,covered,hard_total,crop_new_detection_gain,crop_new_detection_utility,crop_tp_gain,crop_fp_gain,crop_outcome_reward,val_recall,val_slices,val_score,val_mAP50,val_small_recall,val_fp_per_image,val_crops,val_benchmark_score
118,1672,118,23.946241,0.254924,0.894107,8,1,1,2,1,3,19,7,4.636481,6,1,18.818241,,,,,,,,
119,1673,119,-0.158206,0.256369,0.894043,10,1,1,2,1,4,20,7,2.64686,1,6,-5.87657,,,,,,,,
120,1676,120,30.679582,0.301115,0.893853,8,1,1,2,1,1,18,11,6.931748,10,3,28.965874,,,,,,,,
121,1683,121,26.885739,0.230356,0.89341,3,1,1,1,0,5,30,7,3.421478,6,1,18.210739,,,,,,,,
122,1697,122,1.390353,0.276457,0.892523,5,1,1,2,1,0,40,7,4.080706,3,5,2.340353,,,,,,,,
123,1716,123,8.706598,0.279995,0.89132,17,1,1,3,2,9,24,26,12.063196,11,29,-4.468402,,,,,,,,
124,1733,124,5.982118,0.336785,0.890243,4,1,1,1,0,0,33,6,2.864235,3,3,5.932118,,,,,,,,
125,1734,125,10.163278,0.335206,0.89018,4,1,1,1,0,2,9,2,1.043223,2,0,6.521612,,,,,,,,
126,1737,126,21.347569,0.283266,0.88999,4,1,1,1,0,9,40,5,1.962803,4,3,8.481401,,,,,,,,
127,1738,127,-2.349042,0.296845,0.889927,7,1,1,1,0,0,27,2,1.201917,0,2,-2.399042,,,,,,,,
128,1739,128,7.40075,0.267014,0.889863,20,1,1,3,2,1,3,9,4.766595,5,6,7.183298,,,,,,,,
129,1751,129,-5.469847,0.279012,0.889103,15,1,1,3,2,0,21,2,0.960306,0,2,-3.719847,,,,,,,,
130,1765,130,-1.124441,0.223577,0.888217,2,1,1,1,0,0,1,1,0.651118,0,1,-1.174441,,,,,,,,
